block,txhash,address,action,token,decimals,amount,startingBalance,newBalance6442046,0x5f8f8cbd67a23208c0ab8ae24c227fb6953ca7bb9289950aac87ec3038965b49,0xC7556d081B9DA5B1ff4dB41CCd4a0A3CB308f309,liquidate,WETH,18,300000000000000,0x7de4Bed9c2766a2219F46144D56f372184934cF8
6542445,0x0c85e0e34895420b0b068ce96d98f47202c7677bd0387da35758b5ac03fcb232,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,ZRX,18,1160940000000000000000,0x917695320f3B10d5735aba9f1864bD4e4911a395
6542470,0x49eaee20d26416fa7242d056d279bf44cd890cbf5c8da9ade7088c985df0f1e1,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,ZRX,18,1953000000000000000000,0x917695320f3B10d5735aba9f1864bD4e4911a395
6544105,0x802d6710053ac47a34620d25dfa96461668bc6635eb3cd05f36f5f74e07b186e,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,ZRX,18,1000000000000000000000,0x917695320f3B10d5735aba9f1864bD4e4911a395
6544130,0x76b028a2b3cfcf8c04a0fea642790617fdeb8bf38d0ea33fbab40fa73e5626d0,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,ZRX,18,235000000000000000000,0x917695320f3B10d5735aba9f1864bD4e4911a395
6545889,0x84721f3ae1e3ce1552e9e1c92f43a8db12a88189fb40a9714a6b3b1df747e00d,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,ZRX,18,112921900000000000000,0x917695320f3B10d5735aba9f1864bD4e4911a395
6546001,0xeafee022a9462357a14056d09989f36b682ca133395d758730bd3cbc36d026d0,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,ZRX,18,1283823600000000000000,0x917695320f3B10d5735aba9f1864bD4e4911a395
6546028,0x4c686cb83ba933bc841cacec570ac88a2736e1e0bf732767b24dc7fab409def4,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,ZRX,18,1290000000000000000000,0x917695320f3B10d5735aba9f1864bD4e4911a395
6546148,0xf2306364dd6c8dc09cd8a33f8f2d99ae843594a043a4968ca3c659d85051aad0,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,ZRX,18,1194791700000000000000,0x917695320f3B10d5735aba9f1864bD4e4911a395
6550349,0xf339c9b0b24681a8385b31858afecbd7aa4b80ea646df65116fb88be3b3aab05,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,175493453966114188,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6550355,0x3d4f7a822932f7216c9e7035fd05652403c388e064e097f50a66e149afd0c311,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,290915790630027276,0xC534CAFac4405402Fdba3C253aC930F0451A9e59
6554899,0x881632e27f822f16df48244ace8d9409a15dbac6db73ddd57c063852dbfc1695,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,435090846916718005,0xC534CAFac4405402Fdba3C253aC930F0451A9e59
6568982,0xef4297b879638c9d8bbfb9be9828a7f0901c9370b0e541b5cda0c603154df519,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,370875320741942332,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6576939,0xc9a1970e1a733ad30fdbd6f5ee8e10fcd6bced2f707093520b2cb851ce75e1ac,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,liquidate,REP,18,45492671488101760,0xF7885329eB5bf341FBaa3Edf34b39169527C00F8
6589154,0x56cb8ed298a47c2b40920a54a99e6f8284207890c9d1dac4ede219c8aed1a8c7,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,226570164956434698,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127
6589159,0xf4ad4fa95345bb76a43b25efa70618a671b629c24cdb24432fe26d0d9ef60811,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,158540904547646584,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6590841,0x942b4362d78f94f16cf4a865cefc65efae8649365b13123ee73e0563882c91fe,0x0E17EEd28727F05fb60c65AcEFd531d0c467A269,liquidate,WETH,18,76985085279070533,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6590866,0x62503a895f3ebdc0ecb938c84baa3946ecd9be2465d52abebeb66846933033c6,0x0E17EEd28727F05fb60c65AcEFd531d0c467A269,liquidate,WETH,18,23222108864172384,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127
6591611,0xe8e67a1d1423d78174c9a1c5095a3936a120908ee8abc77fdd5c7f56e105527c,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,430298103007261211,0xC534CAFac4405402Fdba3C253aC930F0451A9e59
6592237,0x094487d2ee39ebbafdeae2e4f58e07d03db7d210422e13bf477d6767950d4891,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,522179926612255808,0xC534CAFac4405402Fdba3C253aC930F0451A9e59
6594170,0x4123ea0f32bc7958f3ad042f8e2dd4667434ceef64bf7b6ee351db298b28ba3b,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,448572471736520456,0xC534CAFac4405402Fdba3C253aC930F0451A9e59
6594173,0x0fc744903f7a7f8a4deb63968276708169c3529c5a7df69103fde7ed59b1e499,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,220080604449744936,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6595188,0x21d8d63e633fb259dcc198d90ea40ad4077ee5a51d4d4ce3b0c71527e5b12760,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,649450175798270465,0xC534CAFac4405402Fdba3C253aC930F0451A9e59
6596065,0x6604dcc7301496977c3fb7d332d3d2daf41e2d40e8b544e43c71c016301ca321,0xb6d94226eAB23ac1602113baE51e0f37d92a50bF,liquidate,WETH,18,65721362459479251,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127
6631802,0x06fdc123949e0bb2207003f8a8541724a1eae111b1cf9b0299b266d6522a03ed,0x29884627385E3F7bb763Eb72E3d5B9A98143452d,liquidate,BAT,18,71510000000000000000,0x09483192353b62aa8a6Af1D6796bf059b26e22bb
6632424,0x57b0a2eee3109aa3b7c869d32fd24c9aedf406b3e1dd30b0da0438f4fcd7ceb5,0x29884627385E3F7bb763Eb72E3d5B9A98143452d,liquidate,BAT,18,78790900000000000000,0x09483192353b62aa8a6Af1D6796bf059b26e22bb
6632477,0x016798a00b1b45d83deae77908dc9f07970bce63f171de89594d542bdc9fd070,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,BAT,18,972542521209644591438,0xF4Ae6165c3E05Ae7426c5B5200E8b9A7565aC595
6642841,0x7a21e638a0c009e8c88b4414dfbe2c7c292dff7c0a208abe64123ae098044aa6,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,205243384325947304,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6644187,0xffcdedab7e62a3f7ff6e27fdfb17f2419a04ede6855289cf44e4dbff95cb7001,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,247805911470350057,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6649337,0x69285f61e71a1865a35ec71ba5afaf63d2a3fe91df004b13ff3b98a18e53709f,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,liquidate,WETH,18,74238999800956423,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127
6655860,0x2f74e50ddd9793fc246fc65402a8ca838db6488c55c031f4058909d1f8d0b6fd,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,239291793281435431,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6656007,0x26125d21916ff2d4d1ef527d4b60751d5d7b0cfce339935e9028d42099ab4009,0xb6d94226eAB23ac1602113baE51e0f37d92a50bF,liquidate,WETH,18,81319528546348457,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127
6662627,0x13871b10bf5d98a2e771df18c1cc22ccbbd56419bc4870f2dba47ebd9d36746d,0xb6d94226eAB23ac1602113baE51e0f37d92a50bF,liquidate,WETH,18,10000000000000000,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127
6664756,0x38dbf4b35fcf3621ffe2f175e649eaf5f06c16cb8647577ecdbe7bcf31ee7a84,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,ZRX,18,352912748605496075632,0x32063308Aa3e584415712dF0F27A68393dAE7851
6665477,0xe545ac7066bb219c361c8bd2df8fcd45c697c3cd54828c02f8ed5c0c430c9f1a,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,ZRX,18,326364894251563561303,0x32063308Aa3e584415712dF0F27A68393dAE7851
6665824,0x971c2e7b157b6a0bb0031915cbb97a7545c1349f84acd9908b7f0a464ae4f845,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,BAT,18,3714815770549325458457,0x6692DE2d4b3102ab922cB21157EeBCD9BDDDBb15
6674977,0x5bae18494581e62884c47cb85a85c4cf1ed87803b01f90f1eecc88648ce1222e,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,237704495392326910,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6692236,0x9130ad275691e107165cd6f6390272024042bc1ae3b801f496c4a5db8742d4b2,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,liquidate,WETH,18,92148878530860622,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127
6692239,0x51a0196acdcaebcd38467eadfce947f09d21366b6eb5cb28cad4800f24684413,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,liquidate,WETH,18,115058910475943305,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6692245,0x082ad6958f9cad6121b950e5f0a330cf8cfa1fb39538b859d924585e493c58f8,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,liquidate,REP,18,37257744352554357,0x5BC97105c14d4fa9BA6e3BB896Df283B18C2fCEA
6698368,0x72f8815bfe4ef56ed6fc44c15acefcc09a5650bb027dad9d804791de68f1d129,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,liquidate,WETH,18,63207757237179326,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6699262,0x74f3136744c7968a7f18ce1dc07ec636dfdac0328c9632e9332bd0e04e7bedf0,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,1105627856119824320,0x9389E143DfF86096766Cd9fF82198857745A8d7b
6702918,0x6083948ec49c02df616e24595f886c4fb9fa5d54c427b1caa317096141deb234,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,1176959503777618634,0x9389E143DfF86096766Cd9fF82198857745A8d7b
6703853,0x0c03c321b6e9610eea733d4573f6cb4446fcf6831d00e45f5909bdd6936a5598,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,2247883890715027963,0x9389E143DfF86096766Cd9fF82198857745A8d7b
6703961,0x22426835a09460848d7ec69ef2ab3807c6c4d808c8f07e2f3d9aa4b3b052807a,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,4648850337409065694,0x9389E143DfF86096766Cd9fF82198857745A8d7b
6722379,0xbde99fb74e35f7ac22373ff16ae53ca385905a1eedee51282c649f199472f2fa,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,REP,18,6895171709581047233,0x92399641C9412dE2C255986ad86E6e5c19224F68
6722978,0xfc61d76320ddca1b351b604305522e9fb2fa7e224466cae8d8ade95c39c96389,0xb86Bb5Fc804768Db34F1a37da8B719e19aF9dfFD,liquidate,WETH,18,46698996862858807,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127
6734948,0x876d2569d9084cd6fc75a3527f5a79677c364f7480807fd071f2f012d5e482ed,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,liquidate,WETH,18,97722076608826666,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6734983,0x07cd2bd8c104d82de3c5770f47bfc00781363db95a9b2e9e15052c23d1a2bc53,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,liquidate,WETH,18,3964850923741507,0x3dbB52de7F79598e09EFefC3eaEf0DFF1118e144
6735841,0x2f615b3e53e842a4e96fb132f88b2cebd7facaedf8653cc1f601a1343f30d6af,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,liquidate,WETH,18,120112188649394707,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6736480,0x43987a9ffdeaff6bf0386569b8b42364eb3d20e187363f7a0c7b8ee5bb07bd4d,0x0006e4548AED4502ec8c844567840Ce6eF1013f5,liquidate,WETH,18,44277314587614835,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127
6746065,0xb346f1395932b61ea5ef07b34a43c6d3c6eac488c404b003b151cc721504bf70,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,0,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6746067,0xdedba35ec0aff7e49e25e6d979b6859079cef5c5fe8262a7fad27d1bd0e7d8dc,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,WETH,18,0,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553
6746075,0xc99e5b470a7b9dc486377893a86aec1f0fc8ce2442d34af160889bac80327073,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,REP,18,0,0x92399641C9412dE2C255986ad86E6e5c19224F68
6746077,0xe215e3cb24a0e897a47bf855774ddafe06a0b0b0440d29e97bca0966018f3ee7,0x71f35825a3B1528859dFa1A64b24242BC0d12990,liquidate,REP,18,0,0x92399641C9412dE2C255986ad86E6e5c19224F68
6747842,0x08441032bd5aa71fe16cd442df6f927f641e521e1ebbccd688e3b3c3823f047d,0x90079aABC47b5BeA2dFC358d7114Ade57Ee39209,liquidate,REP,18,2772527597064817845,0x92399641C9412dE2C255986ad86E6e5c19224F68
6748169,0xd3072139fc087acd72700afe55ada8264395c11f15c1291172c563545e1fd0c0,0x90079aABC47b5BeA2dFC358d7114Ade57Ee39209,liquidate,REP,18,2697196272131295871,0x92399641C9412dE2C255986ad86E6e5c19224F68
6752775,0x115d508ec5f0070cff230e88df0896bfaea70c6314fb2e3f94c2fdbefa16dd6c,0x90079aABC47b5BeA2dFC358d7114Ade57Ee39209,liquidate,REP,18,14610121359622357311,0x92399641C9412dE2C255986ad86E6e5c19224F68
6754542,0xd94ac07f97d951a8aa0c869d290f1ac1e144b99ba30a18658e7497f7a1bb1922,0x90079aABC47b5BeA2dFC358d7114Ade57Ee39209,liquidate,REP,18,19899434786543320371,0x92399641C9412dE2C255986ad86E6e5c19224F68
6771238,0x08d827ad841b6cef1e51d28eb164d08745e4c06e48fc18c2cd183df82cbed397,0x90079aABC47b5BeA2dFC358d7114Ade57Ee39209,liquidate,WETH,18,9091902187164925079,0xC534CAFac4405402Fdba3C253aC930F0451A9e59
6793101,0x103e5831bcf8030363c3f121b2b65f65312ab3ccf2c8d58af0c04cfabf03e758,0x90079aABC47b5BeA2dFC358d7114Ade57Ee39209,liquidate,ZRX,18,942238943061934276948,0x32063308Aa3e584415712dF0F27A68393dAE7851
6794074,0x5a7bba9b91c803d1c2875380cf01880e35f6c493dff2ee7bd8ab561a461885fd,0x90079aABC47b5BeA2dFC358d7114Ade57Ee39209,liquidate,ZRX,18,598353818713550194965,0x32063308Aa3e584415712dF0F27A68393dAE7851
6794239,0x3e945dfb94ba1875c4d7a8ec95d683480ab8ee45a4b8465c745f0c3d9f4b471a,0x90079aABC47b5BeA2dFC358d7114Ade57Ee39209,liquidate,ZRX,18,344730566976310234137,0x32063308Aa3e584415712dF0F27A68393dAE7851
6802207,0x8ba21bad1b6b544f3f708d4fb30a74541ebc09b81a511c9d8079a8427e62f428,0x5A6242C4bCfE7C871351f0d5ae4E4bAa8c4609C0,liquidate,WETH,18,188551869319770211,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6816936,0x14f953b065883c2306799b6c4b9f1e810c22f9918e0ce4d90b0367802aed5968,0x000C1CAc6FEF87DE3fB1e3b15bB1b5311020e1C3,liquidate,SAI,18,8179662072488898839,0x07D3642013fdE2549E811633F1066910D9c4082f
6819547,0xdacd85db2bee3a667d212a235248621711e87a9f9684b8167981b10f3c4a021b,0x462435670F1449a2F441161CB5E7E4d555CFf56F,liquidate,SAI,18,100000000000000000000,0x07D3642013fdE2549E811633F1066910D9c4082f
6819562,0x4f8655e6d93a644c514e565aaa9871dfc3b82e39278fd53fb40a8e286c4693f1,0x90079aABC47b5BeA2dFC358d7114Ade57Ee39209,liquidate,SAI,18,85536611305551163925,0x07D3642013fdE2549E811633F1066910D9c4082f
6819776,0x5d86f6d928daa9f5f228617e5a6bd9d5b2c61eba522e152815d5a7749a3be667,0x462435670F1449a2F441161CB5E7E4d555CFf56F,liquidate,WETH,18,55823807922438890,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6825686,0x0b5fbcb453073e0a885f86d49e465b60ee3c15f5f2453204a1e66733473e3d51,0x462435670F1449a2F441161CB5E7E4d555CFf56F,liquidate,WETH,18,13721982402320461,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6830393,0x909e939b52034273c4dad917cbec7bd80376109c5f91467ac55ad3b2c6e55799,0xA7f3dFed2BCF7b35A8824e11Ae8f723650EDFb58,liquidate,WETH,18,11991163210162324,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6830496,0xf98c1601b016732c1229df1264cc18ffbb2031058a981096e18701f444b62078,0xA7f3dFed2BCF7b35A8824e11Ae8f723650EDFb58,liquidate,WETH,18,280943326454240,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6833493,0xa003cf26560e68e37ed6ac8d8912db12d2c233663b06302a864745c4206fc27c,0xA7f3dFed2BCF7b35A8824e11Ae8f723650EDFb58,liquidate,SAI,18,13215704872156149015,0x07D3642013fdE2549E811633F1066910D9c4082f
6833595,0x986cd98aade72404ad58b828d1bceb429180bffa148f84e248eb5fde63a852e3,0xA7f3dFed2BCF7b35A8824e11Ae8f723650EDFb58,liquidate,REP,18,3126800559883419,0x07D3642013fdE2549E811633F1066910D9c4082f
6834326,0x388f91f4ba8048ce43b817bdff1782c4eb5d2f22687a37b368af6e22b3c48c86,0x157c0306fb4d8D6b6c6407e9366e42E41a47a5B6,liquidate,WETH,18,10433574172557153,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6834373,0xc2e2a513cf2f52a0d3d576fd9c163c1c4d0d95b277281c77f5d57fb3e4be3f47,0x157c0306fb4d8D6b6c6407e9366e42E41a47a5B6,liquidate,WETH,18,127853961815440,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6836656,0x692ad0cb819c6a194ec44f1c3494599d63d1d0de779197ea26604cae4ae376fb,0x1784D744FD9082E3DA1A87624392cc53ff436315,liquidate,WETH,18,6221042906988230,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6837635,0x78ff6d4d4f8e98761b30d28a02d8a6d13a6dbdaa030b2ec9e5a6f2d417df160c,0x1784D744FD9082E3DA1A87624392cc53ff436315,liquidate,WETH,18,2689293287412254,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6838583,0x903400133a5948128d7612a58e0316bf1b305f9f6e16026b87f73678ff584384,0x1784D744FD9082E3DA1A87624392cc53ff436315,liquidate,WETH,18,2646928255095706,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6839453,0xa1a88fc5b3b3b81dd150761a62e20b1442f9155f517c142ce51e29bde8b33e7c,0x462435670F1449a2F441161CB5E7E4d555CFf56F,liquidate,WETH,18,0,0x07D3642013fdE2549E811633F1066910D9c4082f
6839466,0x1d89b9940588cd42be625e76e36df6bf5053004aa52a07e03254cd0c50ef91b7,0x462435670F1449a2F441161CB5E7E4d555CFf56F,liquidate,SAI,18,21098585355535374412,0x07D3642013fdE2549E811633F1066910D9c4082f
6839506,0xc759bbeaa71daa8398ab38b93704b7170d44d17aaeef9d04fd3f8005843d5b2e,0x32a59b87352e980dD6aB1bAF462696D28e63525D,liquidate,SAI,18,1348297052775548220,0x07D3642013fdE2549E811633F1066910D9c4082f
6839543,0x19ebbf2b32d88ef63e3c40720a65a95deb8d1870f170adb090d1d5df7434efe6,0x32a59b87352e980dD6aB1bAF462696D28e63525D,liquidate,WETH,18,2716570729805454,0x5104eFC872D45dba3a97bf02aebE240dfC283321
6839558,0xdb06b41b11780f005522c4bd51d6eefcbc5b38cb62afcd4e23a36e964b4ac837,0x32a59b87352e980dD6aB1bAF462696D28e63525D,liquidate,SAI,18,5429629924526513060,0x07D3642013fdE2549E811633F1066910D9c4082f
6839651,0xb55490984a43119a6ceacf16b97d8ec5606b899ff418e458186c6f37568c8476,0x32a59b87352e980dD6aB1bAF462696D28e63525D,liquidate,SAI,18,4642891537910245567,0x07D3642013fdE2549E811633F1066910D9c4082f
6839734,0xfd24bd26a591fc43923e1988061a45a641d4f183808f0a239eb5d89e90b9bcd5,0x462435670F1449a2F441161CB5E7E4d555CFf56F,liquidate,SAI,18,158000000000000000,0x66c0b08329aFBBd3E6fAc1f92b5dA2a014915C71
6839735,0x7f2d4f1f3e03151df51b8cdf32d2d223e067c413fd1b8976058911f11645cbf3,0x32a59b87352e980dD6aB1bAF462696D28e63525D,liquidate,SAI,18,532205244099396630022,0x66c0b08329aFBBd3E6fAc1f92b5dA2a014915C71
6839753,0x9f2522b41985d02f6fc2715efff5446143be5917777edc7767437107a6311887,0x462435670F1449a2F441161CB5E7E4d555CFf56F,liquidate,SAI,18,80000000000000000000,0x66c0b08329aFBBd3E6fAc1f92b5dA2a014915C71
6839759,0x3f03fd92cc8bbdd3b253cd7ee04fef6b203d4218c36f1df1ac7f2eb3f14b278f,0xA7f3dFed2BCF7b35A8824e11Ae8f723650EDFb58,liquidate,SAI,18,123801754294212381954,0x66c0b08329aFBBd3E6fAc1f92b5dA2a014915C71
6839769,0x3a0c0273fe9c379f348183f32caf424c7b49e24b733715da23fe747c3d7d59ae,0x462435670F1449a2F441161CB5E7E4d555CFf56F,liquidate,SAI,18,500000000000000000000,0x66c0b08329aFBBd3E6fAc1f92b5dA2a014915C71
6839793,0xfad4ee8ff68984b45fec174f5efe4769bc8e76830be0f7a74c3ba9ca899382e5,0xA7f3dFed2BCF7b35A8824e11Ae8f723650EDFb58,liquidate,SAI,18,131630138920303593109,0x66c0b08329aFBBd3E6fAc1f92b5dA2a014915C71
6839924,0x5028358471085755df340e402e6609e8b485e702f65a766fed09543b5a3e3a8e,0x462435670F1449a2F441161CB5E7E4d555CFf56F,liquidate,SAI,18,19115351234969478916,0x66c0b08329aFBBd3E6fAc1f92b5dA2a014915C71
