6405668,0xCAbA2231Bc28f0fCE76FEa1f97e4c9225899B4eE,supply,72000.0,ZRX
6405668,0x03b906FA40E77a3364832c361417Ca33F7592345,supply,100.0,ZRX
6405684,0x9b6566E3721e631c8bC5BDE603D9E14cb3e73e4b,supply,0.22063,WETH
6405687,0x03b906FA40E77a3364832c361417Ca33F7592345,supply,1000.0,BAT
6405706,0x03b906FA40E77a3364832c361417Ca33F7592345,supply,100000.0,BAT
6405719,0x03b906FA40E77a3364832c361417Ca33F7592345,supply,20000.0,ZRX
6405763,0x4C0AEB88A7bf3aad6F2523093B87551b394e90F1,supply,500.0,ZRX
6405796,0x4C0AEB88A7bf3aad6F2523093B87551b394e90F1,supply,500.0,ZRX
6406182,0xC7556d081B9DA5B1ff4dB41CCd4a0A3CB308f309,supply,499.989434,WETH
6406182,0x736D6450A5cFd7A9F3fFdeE8CBe3eF67F6f5a99b,supply,1.0,WETH
6406734,0x47433a851B520207bbe93537CCcacb83687B74f2,supply,460.0,WETH
6406845,0x736D6450A5cFd7A9F3fFdeE8CBe3eF67F6f5a99b,supply,207.0,WETH
6407154,0x19bAEd2984BDF562ce84239d9d46430cfC9f8dc9,supply,1.0,ZRX
6407173,0x009b6817807c332b9445f5C9cf2AC94631fe876e,supply,20.0,WETH
6407523,0x2ce5f9f52C1eec9a1183f91139C59b485Ff39dAd,supply,104.0,WETH
6407538,0x2ce5f9f52C1eec9a1183f91139C59b485Ff39dAd,supply,35018.2,ZRX
6407681,0x32063308Aa3e584415712dF0F27A68393dAE7851,supply,445.0,WETH
6408050,0x7a9a89a197B2B3C5cB34FE5aE14b6a3Cd69B7e38,supply,0.1,WETH
6408054,0x7a9a89a197B2B3C5cB34FE5aE14b6a3Cd69B7e38,supply,0.11041,WETH
6408737,0x82e4D78C6c62D461251fA5A1D4Deb9F0fE378E30,supply,8240.9,ZRX
6408743,0x82e4D78C6c62D461251fA5A1D4Deb9F0fE378E30,supply,28.430578,WETH
6409619,0xB3005003a2CD106007a886783Dad0346958E9603,supply,10.0,ZRX
6409771,0x009b6817807c332b9445f5C9cf2AC94631fe876e,supply,1.0,WETH
6409941,0x5d76A92b7cB9E1A81B8eb8c16468F1155B2f64f4,supply,1326.0,WETH
6409943,0x5d76A92b7cB9E1A81B8eb8c16468F1155B2f64f4,supply,1326.023899,WETH
6409956,0x5d76A92b7cB9E1A81B8eb8c16468F1155B2f64f4,supply,670.0,WETH
6410074,0x19bAEd2984BDF562ce84239d9d46430cfC9f8dc9,supply,183289.473685,ZRX
6410295,0xb7907DcD5b4044E0ea3E1b67390ACceEe85333a4,supply,0.3,WETH
6410327,0x2EFD361e8CA97E22c6F0EEd77F30D883527fFeeE,supply,3.988662,WETH
6410618,0x0006e4548AED4502ec8c844567840Ce6eF1013f5,supply,10.0,WETH
6410664,0x57b6692f44344BC744E3F17DbC32ea88Ac25A45F,supply,3.0,WETH
6410717,0x9D7560fbdDFEbB2a8cF21E42B0daE0B1422573Bc,supply,327.0,ZRX
6410719,0x2125E5963f17643461bE3067bA75c62dAC9f3D4A,supply,5.4e-05,WETH
6410756,0x2774759FEc024eC0891566fD31fB8BcbDDD40549,supply,0.01,WETH
6410765,0xEcf76E6901832b280502Aa051b60536d0368Dd39,supply,3.1068,REP
6410771,0x9aa72074A558Fdc1CB3c0A321530aD4E93a44F5A,supply,0.297871,WETH
6410780,0xd270554025D7e33f30AC1ec045eEc1b235d10d38,supply,4.650319,REP
6410817,0x3825c8BA07166f34cE9a2cD1e08A68b105c82cB9,supply,20.0,WETH
6410860,0xb9515a08Cc64174cD795a041C9Ea4fF8861ef217,supply,0.0045,WETH
6410870,0xb9515a08Cc64174cD795a041C9Ea4fF8861ef217,supply,0.0055,WETH
6410904,0x8761e0DD63d14cf566aCf4b730f3540f164B6b56,supply,30000.002663,ZRX
6411000,0xA4401BFADcf4C68bC0851C35E73dDe57556353A6,supply,100.0,BAT
6411054,0xC6F6c89F7f297b5230D2fD028Ac06f0677c1857b,supply,10.0,WETH
6411056,0x5d47E871F81F84D3154AEC772bCce14973112C69,supply,0.5,REP
6411059,0x00c8Bf90e55fb2B5242ecd147Cf638f2F94A45d9,supply,4.99,REP
6411080,0x5d47E871F81F84D3154AEC772bCce14973112C69,supply,200.0,BAT
6411083,0xA4401BFADcf4C68bC0851C35E73dDe57556353A6,supply,0.05,WETH
6411084,0x332777864cCe8879Efe2356De27946B643BE38D0,supply,1.0,REP
6411087,0x11b6A5fE2906F3354145613DB0d99CEB51f604C9,supply,100.1811,ZRX
6411105,0x95e7cf5D4e76e07FF8cf35d7Fb30Df7658077b3C,supply,0.1,WETH
6411176,0x8107b00171a02f83D7a17f62941841C29c3ae60F,supply,199.95,REP
6411183,0x6520Fe7Bb52f018728aA6a1Da75a4dA4e22d02a0,supply,0.687493,REP
6411190,0xD6F46475aE01a6e8cA0f45D4137f2404bA63ede1,supply,449.33173,REP
6411196,0x200a2c72869Aba4f01Dee0D32750a046D7A1a79e,supply,1.0,WETH
6411245,0xa9a8BF55F609C9c4e6c74FDae57ecdD35AA6B8DB,supply,0.025,WETH
6411270,0x2FdBafb63AD6ee004A216de5A481BEa427D95cfC,supply,40.0,REP
6411276,0x2FdBafb63AD6ee004A216de5A481BEa427D95cfC,supply,0.039415,WETH
6411287,0x2FdBafb63AD6ee004A216de5A481BEa427D95cfC,supply,1701.031945,BAT
6411298,0x2FdBafb63AD6ee004A216de5A481BEa427D95cfC,supply,859.128313,ZRX
6411310,0x95dd0c02cB305a170d973537aAd65d55BaA15cba,supply,0.012071,WETH
6411321,0x860142959097c5bC74887e17474c0d53cc696A36,supply,100.0,REP
6411330,0x3825c8BA07166f34cE9a2cD1e08A68b105c82cB9,supply,13068.913,BAT
6411332,0x3825c8BA07166f34cE9a2cD1e08A68b105c82cB9,supply,170.398231,REP
6411338,0xD4bE3593eb07F97de7E27bE56Ff7aD2f27a72364,supply,10.0,WETH
6411346,0xe5F99596e8192040Dc73F6CD459C12E85F1AE7C6,supply,0.027011,WETH
6411395,0xC95BE28595EB64485daC63aD14F15e41c94ee468,supply,1.53614,WETH
6411423,0x7c76f4DB70b7E2177de10DE3e2f668daDcd11108,supply,4961.455922,BAT
6411443,0x11b6A5fE2906F3354145613DB0d99CEB51f604C9,supply,62.0,ZRX
6411454,0x851e07B5752b1b4741f532EC9fB7D8054e0604b3,supply,454.0,WETH
6411467,0xF98F2fbeBf603C56Fa8d32cd2Cc6db37B0aab8e8,supply,8514.192224,BAT
6411486,0x6F67A905CD6E24183aBE1bD4718Aaba22C520D02,supply,0.005,WETH
6411493,0x3e691e8d92711906e1e015e1CC99540F8A371A8a,supply,0.989434,WETH
6411501,0x26577cDA2cabE99d81219c1883B0F20b3c32F3C6,supply,0.173306,WETH
6411637,0x4b7Bf9a2203ce6A2F0d8F39934754aC25E5922D6,supply,1.355793,WETH
6411693,0xd840D02Bb3A715027343fC8428b61a7F83DcB6e7,supply,0.01,WETH
6411695,0x00329E92ED6fD0A0ef76DA9C476D51FaEB6B26a0,supply,32.293294,WETH
6411715,0xc609ae47b3B8c227D7545b12D8375781483209E5,supply,50000.0,BAT
6411744,0x00329E92ED6fD0A0ef76DA9C476D51FaEB6B26a0,supply,6280.591,ZRX
6411755,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553,supply,11497.485,BAT
6411765,0xaDc10Da9039CbBDed8d90cf72626fa9f1A07A593,supply,4.989434,WETH
6411783,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553,supply,341.519083,BAT
6411800,0xFa92b41bd6DF8610fa95943a4A70D1c03523696b,supply,500.0,ZRX
6411801,0xA0475307DAef7195c85E357eED6Ba39b582b1D49,supply,0.093789,WETH
6411824,0xB535ac19Df533873c2c640dF6cD644Cfbf8B5d39,supply,0.02,WETH
6411926,0x0aC4CFbCC7Dee4e7137F8Af0B94EC725505fB227,supply,10199.798017,BAT
6411979,0x0230dF1EbC69B4d8FcD4CDfd2a006a070fE9b0Ca,supply,8.0,BAT
6411990,0x0bA01646F1DE099A8fa44B881D12d3702c123a49,supply,5000.0,BAT
6412036,0x0230dF1EbC69B4d8FcD4CDfd2a006a070fE9b0Ca,supply,4254.105,BAT
6412065,0x284e835255C0865e18AbC5f544bce5519422A1Aa,supply,0.131643,WETH
6412075,0xc609ae47b3B8c227D7545b12D8375781483209E5,supply,50000.0,BAT
6412147,0x14E2eE2e9D7D4529554ecAB307BCf0aD6924A2fF,supply,5.984434,WETH
6412240,0x8a024201c144e478045507C33Cf99082A396f346,supply,2.0,WETH
6412261,0x14E2eE2e9D7D4529554ecAB307BCf0aD6924A2fF,supply,49.992958,WETH
6412284,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,supply,13.0,WETH
6412301,0x8a024201c144e478045507C33Cf99082A396f346,supply,2112.0,BAT
6412356,0x871A956E89C294cA68b0d78a9d55746D356c06a3,supply,0.03,WETH
6412451,0xC7556d081B9DA5B1ff4dB41CCd4a0A3CB308f309,supply,30.0,WETH
6412508,0x549ebB7F74FAaf740BEE7DDa000cb81B20eDA4fC,supply,0.2,WETH
6412550,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,supply,51.0,WETH
6412564,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,supply,40.0,WETH
6412576,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,supply,29.0,WETH
6412587,0x502CB8985B2C92a8d4bf309cDAa89DE9be442708,supply,20.0,WETH
6412669,0xc609ae47b3B8c227D7545b12D8375781483209E5,supply,150000.0,BAT
6412699,0x64A97f3496c78aC792Cd5775eA423aEeeD7857C4,supply,1000.0,BAT
6412714,0x8567ce609DCDb7cFef009e3A7E5C9818BECA77E5,supply,2.650319,REP
6412725,0x8567ce609DCDb7cFef009e3A7E5C9818BECA77E5,supply,3215.805626,BAT
6412727,0x8567ce609DCDb7cFef009e3A7E5C9818BECA77E5,supply,240.680752,ZRX
6412739,0xA756d09d981B3e6A962Efad7293470847E933F45,supply,10.90377,REP
6412744,0x8567ce609DCDb7cFef009e3A7E5C9818BECA77E5,supply,1.983299,WETH
6412746,0x1370F50B7DEb4f39d03169BdA02Ff423085E2A48,supply,0.061258,WETH
6412934,0x200a2c72869Aba4f01Dee0D32750a046D7A1a79e,supply,449.0,WETH
6412944,0x0bA01646F1DE099A8fa44B881D12d3702c123a49,supply,5526.93162,BAT
6413018,0xbdf6E91249c335ddf3F656c465326A69C13e1eB0,supply,0.5,WETH
6413040,0xB1B999C4bc824a272104744db25C1069A0Cc0FF4,supply,50.0,ZRX
6413080,0x6954644f7dAe221dDB66Eb59793Ce5B6c0e2EeC4,supply,0.2,WETH
6413193,0x5daF60385E5ac2aa634A74f036D43D347adb09E1,supply,0.25,WETH
6413225,0x436266c46e2c2e7c8546573D72d51B96652ad76D,supply,1.0,WETH
6413247,0x36D9d626D54F81bd821A040A3663bf7788aAb76b,supply,78.0,BAT
6413250,0x2577A8539cb2194ACD72f035dbB691ce5F406d3F,supply,0.05,WETH
6413271,0x36D9d626D54F81bd821A040A3663bf7788aAb76b,supply,990.0,BAT
6413408,0x20f68D36fe2F82b9a0a75f5B74ACAb62A1f1E378,supply,0.2,WETH
6413517,0x736D6450A5cFd7A9F3fFdeE8CBe3eF67F6f5a99b,supply,250.0,WETH
6413693,0xB806C4d481d29A73E394a7d22De04ADE3D1D4780,supply,0.12,WETH
6413717,0x85fbCE7e0c8CB13E635e007857CEC81409c3d78c,supply,0.1869,REP
6413759,0x335d5f1186054D20FFadD0C8De582Bb3D20600eC,supply,0.489481,WETH
6413762,0x8D55e7de182DcC7a6627fD424cC0A3A00E049465,supply,7.26851,BAT
6413846,0xa03bB3F4c05c69bAE27556801E70a823296BCA75,supply,0.022854,WETH
6413859,0x898e24EBC9dAf5a9930f10def8B6a373F859C101,supply,100.0,BAT
6413924,0x22E86ab483084053562cE713e94431C29D1Adb8b,supply,20.0,REP
6413953,0x10A5CC530F7B308652e8c9F838caD4F6A7fA25c8,supply,0.5,WETH
6413968,0x10A5CC530F7B308652e8c9F838caD4F6A7fA25c8,supply,1144.221691,ZRX
6414066,0x74EaAEEE627329Ef8F50dF94f361585C8c5A4890,supply,0.175854,WETH
6414147,0x22E86ab483084053562cE713e94431C29D1Adb8b,supply,56.845008,REP
6414578,0xb6D1943AaD70107C82550Ee9651Aeb38393AbC4a,supply,0.100856,WETH
6414807,0x60dC0B25f6Aa160ec8748a52f6C360C213454BD1,supply,153.101272,REP
6414814,0xB032ec905759B464A75EBbD41703CCcebAE77934,supply,0.2,WETH
6414852,0x7c76f4DB70b7E2177de10DE3e2f668daDcd11108,supply,7684.044591,ZRX
6414857,0x3141Ea4F33D401886054518b4B3a92df3Bcb91cF,supply,0.045,WETH
6414934,0xa3dB05c72c79d52D2D37170A342a2c21c5e5d7C0,supply,0.5,WETH
6414985,0x397d34604F2b2227F4fb0bFEC2e48D4E85C5aA67,supply,0.8,WETH
6415256,0xFd1543a26Ee9A14B9E26bD7202b09a8Dd7D26474,supply,16997.9,ZRX
6415390,0x0A64F96716Ee6B3d1A4508259E152B54211fd1ae,supply,500.0,BAT
6415393,0x49739691fB5f3992b3f2536f309D955558e75933,supply,96.806049,BAT
6415421,0x346902128188C7AB7231e2fde72903333c1c3E1D,supply,1.0,WETH
6415427,0x99b665Bce8f9e64AA6e4B683f6BCA14476fE6a34,supply,115.458904,REP
6415441,0xd840D02Bb3A715027343fC8428b61a7F83DcB6e7,supply,0.01,ZRX
6415444,0xd840D02Bb3A715027343fC8428b61a7F83DcB6e7,supply,0.02,WETH
6415505,0x12e8123822485229EfaA08Cd244e27E533eb1F4B,supply,20.0,BAT
6415505,0x00ba434eDeCCf437b6cCd423Ce61391697fc0093,supply,1.0,WETH
6415535,0xb9515a08Cc64174cD795a041C9Ea4fF8861ef217,supply,0.99,WETH
6415547,0x9C7c2B00Ea7800fbe32FD50d844645Db07C27a74,supply,531.76764,REP
6415561,0xd840D02Bb3A715027343fC8428b61a7F83DcB6e7,supply,2.0,BAT
6415562,0x257ea6E6f84a570ef128C65a73940877E24d9e8A,supply,1004.0,BAT
6415569,0x5bB73e04b810527B14b87c37EFf3d62481f2D416,supply,2.07025,REP
6415569,0x5daF60385E5ac2aa634A74f036D43D347adb09E1,supply,0.03,WETH
6415587,0xC95BE28595EB64485daC63aD14F15e41c94ee468,supply,1324.683863,BAT
6415589,0xC95BE28595EB64485daC63aD14F15e41c94ee468,supply,401.370975,ZRX
6415594,0xE4a8dfcA175cDcA4Ae370f5b7aaff24bD1C9C8eF,supply,500.0,WETH
6415618,0x60dC0B25f6Aa160ec8748a52f6C360C213454BD1,supply,455.7,REP
6415681,0xcf8dc3d54c5e539e93b7A63CF10Aa019e80fcFEa,supply,1000.0,BAT
6415741,0x601c6D9efF76Ae8cd7bFF5fC4900f20F6F80734F,supply,0.3,WETH
6415852,0x2730BBb1a1dC9061a1c689Bf89280c7Ce89d5D9F,supply,5000.0,ZRX
6415874,0x26D578911Eb1e951eB6E7879Bc2D575246722e41,supply,124.033686,BAT
6415947,0x547B00de525a69eAda153aD37e3Cc8262200bD8d,supply,0.031511,WETH
6415960,0xF4Ae6165c3E05Ae7426c5B5200E8b9A7565aC595,supply,0.42958,WETH
6415970,0x3Ee505bA316879d246a8fD2b3d7eE63b51B44FAB,supply,108.0,WETH
6415992,0x883066273C2573eCF60D1610cA1BfEb5e092118c,supply,0.004823,WETH
6416047,0xE4a8dfcA175cDcA4Ae370f5b7aaff24bD1C9C8eF,supply,300.0,WETH
6416070,0x5c6D7a5FD47762F34e31C1705b24e4656aDbb996,supply,150000.0,ZRX
6416101,0xD52D0075FB77ca642Ce9Cf785d8Eae9D77798635,supply,0.44,WETH
6416110,0xc37027c11b6b416462aA7B589e6f7937CE220327,supply,1.0,REP
6416131,0x2B53f9CB996a3C0b76B4E53104Ed975aAD720c70,supply,0.474067,WETH
6416145,0x0A64F96716Ee6B3d1A4508259E152B54211fd1ae,supply,520.0,BAT
6416226,0xdcfe6Da3F7f28530C7A6127ef8854caAddAfd487,supply,1.000766,WETH
6416236,0x0A64F96716Ee6B3d1A4508259E152B54211fd1ae,supply,108.0,ZRX
6416236,0x093AD56857AaA28615F6EfEf5518e564bba39C64,supply,1.0,WETH
6416258,0x8c691931c6c4ECD92ECc26F9706FAaF4aebE137D,supply,1.0,WETH
6416269,0x2730BBb1a1dC9061a1c689Bf89280c7Ce89d5D9F,supply,5000.0,ZRX
6416304,0xE1E874B5c43c67314357cCBE3Be96B85d4F3D42f,supply,0.681,WETH
6416337,0x9F66BDAA815C3b8E059B1e43E01D3a31426C7eef,supply,17.0,WETH
6416341,0x7EC5C34f817867B10Ff34D76DbC7Ac2b9240Ce85,supply,0.35,WETH
6416356,0x6F67A905CD6E24183aBE1bD4718Aaba22C520D02,supply,4.995,WETH
6416492,0xbc5EEa869E6a7a30Aa41B3B83111aEdF23846e33,supply,131.990014,ZRX
6416499,0x00b6Fa4A29cd69533cf9200ec5eE6C958c43d2b1,supply,0.255,WETH
6416508,0x1114fa65a2f3D01B045DC2c22cFB224af4f16198,supply,5.058789,REP
6416543,0x654aD5D5d51496c801766f7171B8F9DE87471e57,supply,133.763995,BAT
6416558,0x654aD5D5d51496c801766f7171B8F9DE87471e57,supply,1.679372,REP
6416673,0xAC9A92Bf33894AE8918C0B1f6E1EFb03899aA441,supply,49990.0,BAT
6416695,0x553dd2a05315341Cfbfb112C1F727Ef1C2Aefc28,supply,1498.613954,BAT
6416716,0x69c66577d6a73e3Fc30Dc9218c34A2a81A6aD58e,supply,0.1,WETH
6416728,0xdd1BdF3c8fefe71CE682BE64a3144F85AF91E4EE,supply,0.090786,WETH
6416754,0xAC9A92Bf33894AE8918C0B1f6E1EFb03899aA441,supply,12950.0,ZRX
6416767,0x124E1FafCadc2c017a17B4bBBBfFF3867b7dEE35,supply,0.3,WETH
6416774,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,supply,9650.050774,REP
6416780,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,supply,125890.827984,BAT
6416805,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,supply,26965.0973,ZRX
6416835,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,supply,1000.0,WETH
6416840,0xc609ae47b3B8c227D7545b12D8375781483209E5,supply,150000.0,BAT
6416888,0xdd1BdF3c8fefe71CE682BE64a3144F85AF91E4EE,supply,2.546,REP
6417089,0x05128f25e86E468093473783d8B3ba2b9c9da8E9,supply,163.824,BAT
6417127,0x39b57ac94E47eD124Ed2fEaB55c54Cfb566690Da,supply,0.04,WETH
6417130,0x2eE2679974f7B0571C2Fdebb420CB5d8e0006A83,supply,1.089292,WETH
6417400,0x7B1c9eC7d4C3ACF38628e8C59773Bf8FaeC13656,supply,0.041415,WETH
6417415,0xAEd051807F5ba09e697770Ad7501Cf5B2f25A473,supply,0.186623,WETH
6417423,0xd840D02Bb3A715027343fC8428b61a7F83DcB6e7,supply,0.01,WETH
6417494,0x25376209Ba75DfF0A1EE75006bc3A4F8706EBF4a,supply,5052.833,ZRX
6417506,0xcD1E5de5a4E96C4BD98b2d8aFeEF1bca447f99f9,supply,0.293054,WETH
6417527,0xd840D02Bb3A715027343fC8428b61a7F83DcB6e7,supply,0.01,WETH
6417536,0xc3C702c852214435Bf6152FA585859008a164567,supply,0.97934,WETH
6417579,0xc3C702c852214435Bf6152FA585859008a164567,supply,7.198423,REP
6417722,0xA6518bee322af13ba71c471b3527416ed08AD2A4,supply,0.5,WETH
6417742,0x109cF45982eeD08DE092C0D84B67b4F9cf336122,supply,0.989292,WETH
6417775,0x2CEf7Cf12CD8cAB7F9216be623698F0070882419,supply,0.947816,WETH
6417827,0xa303595251ac6aF0A32C682A3a1eC3eF6eE391aa,supply,0.012167,WETH
6417863,0x93AB5A2eEb5C68E19e113e939919bC81cF5f4B09,supply,1.004065,WETH
6417870,0x439b388FaA6e3aeE0989DeDCA8dF054f29f01553,supply,8.5,WETH
6417935,0xa303595251ac6aF0A32C682A3a1eC3eF6eE391aa,supply,1.992958,WETH
6417936,0xF7840C0ee543DF55021CB28beC33d78623E2aAA0,supply,1.0,WETH
6417979,0x7cFD650d8704FE46955E776738e0208c69993e02,supply,16.620786,BAT
6418065,0x7D411873898aB53EE8260273eE9232213524ad62,supply,10.0,ZRX
6418086,0x7EC5C34f817867B10Ff34D76DbC7Ac2b9240Ce85,supply,0.18824,WETH
6418100,0x7D411873898aB53EE8260273eE9232213524ad62,supply,20000.0,ZRX
6418104,0xF7098D1fDe0cDf43AbbCC4f01e16aa11aB69029b,supply,150.0,WETH
6418215,0xF7098D1fDe0cDf43AbbCC4f01e16aa11aB69029b,supply,9997.6897,BAT
6418265,0x46F996328Bf027CC2DAA8bCf77c3A1d064a8a383,supply,150.387292,WETH
6418289,0x2dBcFD1Af175636cD202D6BBd29b5d3901c9C3CF,supply,0.573428,WETH
6418323,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127,supply,2003.302,ZRX
6418380,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127,supply,400.0,ZRX
6418579,0xC1f14e12EF36dE651d62950D9f152e524bF6543b,supply,0.01,WETH
6418614,0x1679dbD358d127cDA01DE48444649734d1a6bd13,supply,0.265862,WETH
6418644,0xf2c8AC6107B23eB5988088dc0DC6627322Efd06C,supply,0.5,WETH
6418722,0xf2dEEe04cFa4119Cb0C7a0F60960050a55A6C4B1,supply,3.9999,ZRX
6418773,0xE7c6951568180C8Be86FdcF92d687D06C3d5282c,supply,1092.0,BAT
6418793,0xf2dEEe04cFa4119Cb0C7a0F60960050a55A6C4B1,supply,0.02,WETH
6418850,0x08D7b88b756c8D17EbF93D6B158be31727c6C925,supply,3.0,WETH
6418977,0xD12C9d13FF59bF4Db5D7f1E471980e6e4925ae6f,supply,175.885897,BAT
6419261,0xd43D6702A2990757A0c73251518450ee54c4f9a5,supply,1.0,WETH
6419336,0xD12C9d13FF59bF4Db5D7f1E471980e6e4925ae6f,supply,0.059807,WETH
6419497,0x64aBC5b10C77d93BE5038E7b4965D2F0D8279127,supply,0.2,WETH
6419678,0xE71755F1A44545D4b095F8BCE999F91671066b43,supply,4.9084,WETH
6419855,0x7de4Bed9c2766a2219F46144D56f372184934cF8,supply,0.379012,WETH
6419887,0xd840D02Bb3A715027343fC8428b61a7F83DcB6e7,supply,0.01,WETH
6419943,0xab3b78D0D999930863d092ac1dBeD66fE9FdEC37,supply,1.0,WETH
6420020,0x077904eb39fdfee17679356987bEb89c7B26E5B8,supply,0.7,WETH
6420068,0x12e8123822485229EfaA08Cd244e27E533eb1F4B,supply,10.0,ZRX
6420085,0x85fbCE7e0c8CB13E635e007857CEC81409c3d78c,supply,60.35837,BAT
6420176,0x063a94464a1d8431f954B8627276A5BA522aC0B6,supply,146.045,ZRX
6420414,0x60dC0B25f6Aa160ec8748a52f6C360C213454BD1,supply,289.67191,REP
6420548,0x4d3a05B68408EdB565a2756c57f5ee87BEd4b1eA,supply,3292.485362,BAT
6420562,0x4d3a05B68408EdB565a2756c57f5ee87BEd4b1eA,supply,99.76998,REP
6420618,0x6e88eF9C75F0918c76ad4f4839CAA329Ca12363d,supply,0.13737,WETH
6420740,0x8C0C1c7dc662A469353F31561e831B9eba3eeac3,supply,32.0,BAT
6421169,0x2228ED2017Ff626fC41EEa1401fffBceCC1e4F53,supply,286.368694,WETH
6421300,0x02e312409458E52B423dC7Dd067198cd953DcDb2,supply,75.0,ZRX
6421357,0xc37027c11b6b416462aA7B589e6f7937CE220327,supply,1.0,WETH
6421434,0xE4a8dfcA175cDcA4Ae370f5b7aaff24bD1C9C8eF,supply,500.0,WETH
6421458,0x8CE17FF2c7376e9aDfe9C63C47a801097fA6C525,supply,0.5,WETH
6421738,0x7b389dcAd555D9aEb6Cf3833AB9C881EbC847967,supply,9.988977,WETH
6421895,0x4DdDe7Dc42c6E60A63a5E9e808b014cB03AA47d3,supply,0.25,WETH
6422076,0xC0f0D9aaCa96d62f60958DCF556e9B1863D0d931,supply,0.25,WETH
6422140,0x1560862850708A6ed1D33061d0109b7820d1C7B7,supply,0.289224,WETH
6422196,0xC0f0D9aaCa96d62f60958DCF556e9B1863D0d931,supply,3.5,WETH
6422316,0xC0f0D9aaCa96d62f60958DCF556e9B1863D0d931,supply,593.37418,ZRX
6422375,0xC0f0D9aaCa96d62f60958DCF556e9B1863D0d931,supply,98.951508,BAT
6422382,0xe1DAf52cA62cff63CB87951BCC67D3B8C27435d0,supply,1000.0,BAT
6422455,0xC0f0D9aaCa96d62f60958DCF556e9B1863D0d931,supply,199.0,ZRX
6422471,0xC0f0D9aaCa96d62f60958DCF556e9B1863D0d931,supply,6.1,REP
6422595,0x2730BBb1a1dC9061a1c689Bf89280c7Ce89d5D9F,supply,0.3544,WETH
6422668,0x261DdDA908CD8eC38c5b2C6A57d769eE55F5B83F,supply,0.996669,WETH
