address,COMP
0x1BFBF203765735eE5b41ade4684B64e371b07715,18.305842454139047
0x93d9642D2b4ffAf841b6e0BcBacFd41e1be3fcA4,18.305842454139047
0x034E8229ffb73b828F710500e0B761FF1C09e9c7,18.305842454139047
0x1aB40329a03cEdC88eb66E0724A87dc8fE3d1191,18.305842454139047
0xb2e6e3e11b696917453B1318C0b16336528b416b,18.305842454139047
0x1a56E2C9749a3E07018406198af55Fc1Eb03855b,18.305842454139047
0x1a497341942bD4B136A0306c997385800870cb6c,18.305842454139047
0x953b337E5bf80c41463Cee33BA25a1a2830c47f0,18.305842454139047
0x5748d3497c4C1AD1131185941cC513c9b4C2cae0,18.305842454139047
0x57227c7cb3B4c7731F91F121440e666F962c746a,18.305842454139047
0x57207063Ebb2488B6Fb9D82786A759f244b2194d,18.305842454139047
0x96C761f29cd63851cA727b46B8d4A0C11c6359f9,18.305842454139047
0x1EDBC986101495e0CCEaBe83bB2131a730Cf9914,18.305842454139047
0x2c142Ea1E18C275890E2728bcF31440330B6247c,18.305842454139047
0x98E42189A39747cBB43044FD62023F5AAC76C92e,18.305842454139047
0xe33BD53F33B0aB85a6a59881FDe5763C1471e302,18.305842454139047
0x98f21584006c79871F176F8D474958a69e04595B,18.305842454139047
0xe38e707CCf5E0CE883a7902f0345Be0b89A0e731,18.305842454139047
0x55a696C162dDA67a854c9553B5E6Ac4527FA9276,18.305842454139047
0x0AE8321e7f4F9B78E1510D38e39a77fC28856A56,18.305842454139047
0x55977Dbaa11902772D8a661962544a1583c35099,18.305842454139047
0x9Ae429Fe969c32b45781d25340D41fc8A800E4eE,18.305842454139047
0x9B1401f9825C81da35a3166026DB6308eF452Ec7,18.305842454139047
0x9CaDEdF40A4A0356612591d2A295f50284cbC014,18.305842454139047
0x552726e8b24202B93a7DDEf2408754dD337A8556,18.305842454139047
0xac10C41aE246f2acAa3eeEf2CD869fAf58513E6D,18.305842454139047
0x58bb715e8e9577f6a692ef877845B9aE129Ec1DB,18.305842454139047
0x2a4De8a61CB7882c06c9C45Ea187adBdF7CcC286,18.305842454139047
0x0357644a326Bcf355CDB0698B43DD63917d0101C,18.305842454139047
0x9331c25D7FE6235Df09FC63c602579A011a901Af,18.305842454139047
0x5E3A2d4f34b226f37071d46e7C1962cb612d01fa,18.305842454139047
0x5Dc89926F80411c2eA4F04fD5eD39F54E8Dc794D,18.305842454139047
0x8F8F4f6D02A95aa7fac2498c1BA71Bfa3a76d1Ab,18.305842454139047
0x8Fa59a3E64e160A9daC9863bB174e1cfDc7EeeAf,18.305842454139047
0xdb411a46C316C62bC8A5Bf549e25e9ba896798f2,18.305842454139047
0x5D37CB30FF1a2B8Ea1068Da5009bee726b1F9860,18.305842454139047
0xb8a77AEb4f004D932F8B16C3c57A04022707230D,18.305842454139047
0x8c123B29f163c8a0Cb1178a7ACaa9FDB6Db0916E,18.305842454139047
0xb7cfF9f13Ea4a9485f6B559F533eaeB7dCb462f0,18.305842454139047
0x5C2C3764A4Ba0a4ea4B81532aa48e3A72AD0655B,18.305842454139047
0x8cAc16c2F88d60Df4B1b206cac4B16c35e4790d8,18.305842454139047
0x8ce377177032E91Aadc1f47C77A557e84a474b5c,18.305842454139047
0x9Ebc4C30A2Ddd5987e47ED803E631Dcb004D38d8,18.305842454139047
0x8dfe66e488C4b01D2959A8E41Ec7Cd916197DCE7,18.305842454139047
0x03928Cb24BF934CB8DB9b4Ac978eDD316DC606F2,18.305842454139047
0x90E765f06594d74a5513b45007Fa5615778ed0b8,18.305842454139047
0x9108016019Fc5ee5fC8FAC44444659CBA2f8B5aE,18.305842454139047
0x5A8a9e57f197778A7E36E26E4f1bce94Eb1F95FC,18.305842454139047
0x91400bE76b7171Cf932Ae252390d2b60e2C73013,18.305842454139047
0x5A6242C4bCfE7C871351f0d5ae4E4bAa8c4609C0,18.305842454139047
0xddbD1C9cF2ED2cc0f724335D6f166f993B636239,18.305842454139047
0x2Ffa56fFA98E48D2B2803301610761cb7A48d9C1,18.305842454139047
0x598e62e1156Dc18E1548b980Fc5D65e7f78f5Ed2,18.305842454139047
0x1b44d7dCc0Daa47f3F01C5Ca520f4B32D42dcC3A,18.305842454139047
0x9313E2b488f1b76b632E101F4777E6C9BB880200,18.305842454139047
0x09c71b3D2fF78C938B184f3bFFe0cE79B9618582,18.305842454139047
0x8e762d0879E6B2924E552Ae2828A8D120d1c9e90,18.305842454139047
0xab1bd6f289017E57e4f9233083EbBC640d5799F6,18.305842454139047
0x9F2591DD6813ADb8ba614B81258DB447DF39940a,18.305842454139047
0x547382ef49b2cd906e05b4685739AD241d636347,18.305842454139047
0x191428B82f778c1780441B7Fbf5B0Ff0a1Dec6D7,18.305842454139047
0x2fe8E10633eAe71b503C60180C4190710a132237,18.305842454139047
0x0D66B290d1AcCd29142d7aA18E3D06bf67575f50,18.305842454139047
0xA8aeBb767e4721EED35594B15990a65F9aD17e1F,18.305842454139047
0xeBEdc29cB0720C742C30D7D727C8fAf1beF23974,18.305842454139047
0x0Da8b71D69aA0692a0a7F8fD345575E9A5AAB282,18.305842454139047
0x4e793788bb2946058BFE924910D4332289491Ec4,18.305842454139047
0xAE1B8D378F2fe091441ef0522C8ef920603ef503,18.305842454139047
0xAE667Ed58c0d9198fc0b9261156d48296C1bB3da,18.305842454139047
0x021011Cd318233743f829D28F08aCc1cf962fd9e,18.305842454139047
0x4d8D00aD31620DcA9D1Dde0786cB1a997Dc93289,18.305842454139047
0xAEDd44CA31D12a2693B95a083ef7eD7ca8B78EE6,18.305842454139047
0x511cAd7484aBe876946123e5963e59F2d88e5F81,18.305842454139047
0x4ceC62Fd5Da331e2C4f36D36D556A7F8d732eF6b,18.305842454139047
0xeE31ED0BfCa58BB0B43d93a49816a3b89c166380,18.305842454139047
0xAf3500424FCaC0897DE6d9D9fbbAD0A3c7348E0d,18.305842454139047
0xeF1E1d248ADF7c4689B927D7b6f57965dD29D2b6,18.305842454139047
0x17Fd375830B6659C30fBb7a585f0B2c19F204874,18.305842454139047
0xB3130374575Ea9e2C6f2C67e0e77c2e08Dc12E79,18.305842454139047
0xB4E515050FBBa6bfd774b8e7246aE982749915Bc,18.305842454139047
0xB5a790758Cdb6644305d1Cf368b67bbbA4c9a68C,18.305842454139047
0xFe4809b6b830DaB4261E772289b0710503772268,18.305842454139047
0xB5dEf1e3aC65f8cABAca4ff193284aC6A9C0B90b,18.305842454139047
0xB601B30522B8049b11dA8E7C19dF9E5105de2F2C,18.305842454139047
0xB60B7652dA0f78Ad6E7DDf3352bC203Cfaaa0206,18.305842454139047
0xB69fBdfC8e3b39aEb8b01023FE9aa26D8B7288e9,18.305842454139047
0x0E17EEd28727F05fb60c65AcEFd531d0c467A269,18.305842454139047
0x8F73bE66CA8c79382f72139be03746343Bf5Faa0,18.305842454139047
0xA6b255435ac3fC97F5930E192BE8446cd05e3359,18.305842454139047
0x5190Deab803e438b48dc54dc6e0a5fbae38f92Ea,18.305842454139047
0xaD14E12a3D519Abd62f23a4797E89f51D126D0F5,18.305842454139047
0x541649e9Fb64ed51C1581194bcD292f619f8De2C,18.305842454139047
0x9c48f03FE73fE19c695255C179DF00e7DF138379,18.305842454139047
0x53c1Dd8317b74Ce1fbcc2C5e9e09e9F36ebCf90a,18.305842454139047
0x9deb119927A0759D5ffd1B06276C05ad5E7d2dDE,18.305842454139047
0x537DbbCeefB332c8EED2839f1bfe82d8000A052a,18.305842454139047
0x534D5a68Fba72c6a2CAd6f82c48Dc996D3787Cc5,18.305842454139047
0x1B3E27C95bc2c67CB34F2482b2185e0af9A4fc68,18.305842454139047
0x9e8B79844a9a7793a53f451f268b692c28c55502,18.305842454139047
0x53124d6b605aeCAe1e9350200FD35d74420d49bf,18.305842454139047
0xa83482a785cfe3394FbB5b147b988597391D4d65,18.305842454139047
0xe79d824832D2a7E6C3a13959166f3C80655BddeF,18.305842454139047
0xA5d8C45538cCBB2d73d3E11Cb0DE20b29BF0Eee3,18.305842454139047
0xA0a2EBa2E9B09b4A5aE1ADd87f48591b11b65899,18.305842454139047
0xA2495FaC7024f1C2c9255F8B67bc535d5405Bb60,18.305842454139047
0xa75FDdA3700C005815a406B4365b35Bc0A42ff90,18.305842454139047
0x2e8f3fC1e38D46C7c21dBA568784444171b21826,18.305842454139047
0x5284480E11398373504621A4f275Db3e2a6842c9,18.305842454139047
0x19e0eF0B62DcAeF5dAa998bd27bda2aeA8D7C0c8,18.305842454139047
0xa6f9fE700222ff9d980AeaA1e2f743b5c1A3dD4B,18.305842454139047
0xA40F5eB608b6f831566B0B42092Ab8f20b8bC7Be,18.305842454139047
0x19818f44Faf5A217F619AFF0FD487CB2a55cCa65,18.305842454139047
0x196C15D075a6512cEFBC4f7Cd74Ff4bF29853285,18.305842454139047
0xe8Fa084d5012b76905Af8e51837CB3488cf5b851,18.305842454139047
0xA598bAeA31A03cd44A9b7F4B4484286Afaa9F1e9,18.305842454139047
0x519192a437e6aeb895Cec72828A73B11b698dE3a,18.305842454139047
0xa77a0E29DbA97b74678508fCc65351F97e9b67f7,18.305842454139047
0xB6f9ff6e88B163Cd8A92f8d4886E3D1A4A8B16E4,18.305842454139047
0x8Ebde83EACF24Ee4f989522b97B4f6581043fCB7,18.305842454139047
0x1e99399249619066704E63E870Ba1058D7673d2E,18.305842454139047
0x75429C0E4939e5631A60a9fA1a9653bba4f3E43E,18.305842454139047
0x7570d3A456E659ab7D475dB30A26745E67d6a97B,18.305842454139047
0xcAB17f9bbae2101C04c59ae4F9bCb0b3A2bd796D,18.305842454139047
0x6B1cD8170a772Cd6f11A149dC9cb8876060FC3A5,18.305842454139047
0xc97544258C0a70837C05dE14Fab7bBeEe483A0C2,18.305842454139047
0x288025c2f4edBa0F4C52F7d1Ad7B24337f702b11,18.305842454139047
0x77631E741F8cb17DFC82f1A210987d11a73eD928,18.305842454139047
0x6937426E476739af291B96b737b7d46193D9981f,18.305842454139047
0x289DB855253af757EBa31390Fe0411ccAB991B9C,18.305842454139047
0x77fb91c185e47d423F56641459A04AbaA9AFa11e,18.305842454139047
0xd48663a60aBEde08b4B4613701f8BeEFd606179b,18.305842454139047
0x781fca63ec3b617C008713Cf0DAcf1E57E060984,18.305842454139047
0x249b4c45FB7e6F7f9CD0fb0177B1333e7E33D747,18.305842454139047
0x28F249B38BB2C29ffe7c2C7820Bda05b193fA5f1,18.305842454139047
