address,ZRXSupplyInterest,ZRXBorrowInterest,BATSupplyInterest,BATBorrowInterest,SAISupplyInterest,SAIBorrowInterest,REPSupplyInterest,REPBorrowInterest,ETHSupplyInterest,ETHBorrowInterest,USDCSupplyInterest,USDCBorrowInterest,WBTCSupplyInterest,WBTCBorrowInterest,DAISupplyInterest,DAIBorrowInterest
0xC7989C42d7e377D026b928648E3d60024343c9a6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002345979463097266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x42b9dF65B219B3dD36FF330A4dD8f327A6Ada990,0.0008187000700437136,0.0,0.004423352258028498,0.0020627727609355186,0.4547056555374801,0.0001397335908461381,0.0004403709504415444,0.00030955432594217106,0.0005299597199703114,0.001600484775834121,0.36961256494571654,0.0,0.0019223205511505093,0.008984487098009891,0.0009706742410341687,1.5855812331387976e-07
0xA218A8346454c982912Cf6d14c714663C2d510D8,0.0,0.0,0.0,4.057266223651672e-05,0.2014923945159045,30.486297480692123,0.0,0.0,0.4231247890312336,0.0,0.018256664590463684,22.353939978427952,0.0,0.0,0.23298913336175345,0.0
0xE69F609C75f8640fA034166c63929f2875C01343,2.612660426414465e-05,0.0,0.0076866342318854825,0.0,9.548288406526508,0.0,0.00044990781344748975,0.0,0.016223808250555614,0.0,6.4695596726858415,0.0,0.23198376287390735,0.0,0.0,0.0
0xc0DD6706c461eeE71634Baa5cc8006918764649d,0.0,0.0,0.0,0.0,0.19132981028121976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6C8c6b02E7b2BE14d4fA6022Dfd6d75921D90E4E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x12e8123822485229EfaA08Cd244e27E533eb1F4B,0.00933751815094098,0.0,4.719564402084692e-05,0.0,0.0,0.0,0.0,0.0,0.0016736022675765058,0.0,0.1326929497826167,0.0,0.0,0.0,0.0,0.0
0xdF0635793e91D4F8e7426Dbd9Ed08471186F428D,0.0007870064517581636,0.0,0.11267987450901357,0.0,1.0687056415546998,0.0,2.8679437940750255e-06,0.0,0.0007462034094549257,0.0,14.447342780142682,0.0,0.00046015709608883404,0.0,0.0006844669137240609,0.0
0x505e20c0Fb8252Ca7aC21d54D5432eccD4f2D076,4.419599218065937,0.0,0.0,0.0,1.2117624224243588,0.0,0.0,0.0,0.048886084056547104,0.0,0.012438140766020261,0.0,0.0,0.0,0.09720302669900727,0.0
0x0006e4548AED4502ec8c844567840Ce6eF1013f5,0.0,55.338844507154135,0.0014520459680954368,0.0,327.62698414983396,112.10396512375804,0.0013241799720167299,2.831081141204762,4.25604443156794,0.9558736893477726,431.11908673640147,114.71275664577645,0.0,8.994968866068001e-05,21.380504351950172,19.344848707217725
0x3ABF8A57b611bE2f8269E3f642543555C6179766,0.0,0.0,0.0,0.0,427.94023184435343,0.0,0.0,0.0,0.0,0.0,497.06377591438405,0.0,0.0,0.0,0.0,0.0
0x9221D277D6C74d07aA321AAD9DF75d432c925143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292853600762762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xAeB84158bBD553D4FbB152A403c7bdAf5E10517d,0.0,0.0,0.0,0.0,3.355419884914789,0.0,0.0,0.0,8.88338058255252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2346c6d59C3278729fBB3d472B6B901D2deFE1Bd,0.0,0.0,0.0,0.0,0.23491936788986356,0.0,0.0,0.0,0.019509194865093817,0.0,0.34937724240287754,0.0,0.0,0.0,0.0,0.0
0x7e5cE10826eE167de897D262fCC9976F609ECd2B,0.0,0.0,0.0,0.0,241.08520192541434,0.0,0.0,0.0,0.008518509512746993,0.0,0.0,0.0,0.1633255011346079,0.0,22.343946262602387,0.0
0x23732c68e444C09fCa1C139D9E90a58217560224,0.0,0.0,0.0002130322321321704,0.0,48.06823929008393,0.0,0.00048737213131927264,0.0,0.0,1.2030198294819416,0.0,14.705927689168908,0.0,0.0,0.0,0.0
0xD459cdb197400Fd7FBD9CD3a42A6442611294261,0.0,0.0,0.0,0.0,0.0,0.0,0.05031029203840926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb6d94226eAB23ac1602113baE51e0f37d92a50bF,0.0,0.0,0.31787095803759957,0.0,36.701752107064166,0.0,0.0,0.0,0.0,0.0,22.460538076614228,0.0,0.0,0.0,0.7454598251196717,0.0
0x26A140783ebA5095D7CeF24Bc4a915f7ee9d8DB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1429900488785444e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc801563CBb782AA5Ab74911bE68bca6cBd8F36C5,0.0,0.0,0.0,0.0,0.016665270983771588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xCa125321E0A8A60d882F1B38Fb7077aAa8eaF53B,0.0,0.0,0.0,0.0,26.168893804257543,0.0,0.0,2.2877600392015376,2.4447847042705027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xAF7053F1EEE4EA61DDba795e96b61009d21b2768,0.0,0.0,0.0,0.0,0.0035242936209396807,0.0,0.0,0.0,6.067931160980852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0029Ab135b5Be72168BF80F140D60a9264dbD0C5,0.0,0.0,0.0,0.0,0.05516386142858285,7.916982948882079,0.0,0.0,0.09269241812968468,0.0,0.0,19.020324524079527,0.0,0.0,0.0,0.0
0xD4f72e72C1eF5954ef03b200961Fc04bC5c90f21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002032783589856053,0.0,0.0,0.0,0.0,0.0,0.07603303576981066,0.0
0xE0ad79CdD7D049C9c12AfCbffa33c58e118c48B0,3.268189535987632e-07,0.0,0.0,0.0,0.06128236849765906,0.0,0.0,0.0,0.01295929994728943,2.060078703293775e-05,0.6332157937276792,0.0,0.0,0.0,0.0,0.0
0xB3319f5D18Bc0D84dD1b4825Dcde5d5f7266d407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8662F71896D5770e2991a2E6Fc1836C5C5bA3A67,0.015774851749377143,0.0,0.0,0.0,139.638371742564,0.0,0.0,0.0,0.07381580797975039,0.5802860962796985,168.52020971464987,0.17745704297222312,0.19914950856818134,0.31265781472906645,0.0,0.0
0xFD2a4bb21e1419598f65407b6d5Ae8a19EaEc014,0.0,0.0,0.0,0.0,67.53785779332509,0.0,0.0,0.0,0.0,0.0,9.024961077328008,0.0,0.0,0.0,0.0,0.0
0xb36D37110417C0cA0b79B5d262868CC9444f7550,0.0,0.0,0.13851992916700362,0.0,625.403380610714,0.0,0.0,0.0,0.0,1.4985568690403739,0.0,0.0,0.0,0.0,4.38610074451773,0.0
0x0be0eCC301a1c0175f07A66243cfF628c24DB852,0.0,0.1254155909350239,0.03727472914350051,0.11078706127762127,2.5502964263976144,5.931573264550626,0.0,0.0,0.09402533053235876,0.0,1.6506218912486532,5.518531345443199,0.0674660062305413,0.0,0.5060004627518901,0.0
0xB819706e897eaCf235CdB5048962bD65873202C4,0.012602798629857127,0.0,0.15940478441533662,0.0,3.589443384067046,0.0,0.0,0.0,0.0011480904711786023,0.0,1.135463685553604,0.0,0.0,0.01026490146328384,0.32240711167762254,0.0
0x38b7334D117B971Dd45B417B847f8434f05f3014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6067561752826695e-06,0.0,0.0,0.0004366307475647958,0.0,0.0,0.0,0.0
0x8183866223445441b6Fb9206B9F0b583410977E6,0.0,0.0,0.08990924377382448,0.0,5.143515389157948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe35d276812001e33e3A8f6f445e2D1e90ff86F1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078249644843832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x361622264AED52ff036FF8314ADff6657C4153e8,0.0,0.0,0.0,0.0,208.25582530704182,0.0,0.0,0.0,3.197527028465198,0.0,108.013761093541,0.0,0.0,0.0,0.0,0.0
0xE9e9B34920131985D5E948C56cC8e34A9e1fCf22,0.0,0.0,0.02225933166063012,0.0,17.826416868883463,0.0,0.0,0.0,0.0031967989537005073,0.0,0.8884559501414047,0.0,0.0,0.0,0.0,0.0
0x72A38f45f57d8C25425a1712e7bf121159bf48DC,0.0,0.0,0.0,0.0,3.972984467385273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xAf0f557a9a7E84Bdd02aDBc14962df2789d95D4e,0.0,0.0,0.0,0.0,119.85666435717043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x07326cBE4792e8e3c1F61C66fEfEe8253EB2DB0C,0.3269275463065713,0.0,0.0056875042202000885,0.0,63.904459241198815,0.0,0.0038876757473121403,0.0,0.9089565766818712,0.0,0.0,164.7351514822061,0.0,0.0,14.384722706818538,0.0
0x8FDD427fdB9DBdc5D2798cC6711B616467A802F2,0.0,0.0,0.0,0.0,94.89817882154934,0.0,0.0,0.0,0.0,0.6629493017897573,0.0,0.0,0.0,0.0,0.0,0.0
0x68F5924cafC5896405a6501939B938109707941D,0.00029248071245212623,0.0,0.0007523373681524537,0.0,0.029023401323784528,0.0,6.107931243354232e-05,0.0,4.143068431408185e-05,0.0,0.011254088403841957,0.0,0.0,0.0,0.0,0.0
0x2eEEedef8F6d93FaCfb10521103eb377cbF930a4,0.0,0.0,0.42829054690194024,0.0,45.22837398101974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xC8315afc044408FF3b56b84Fe991c84fE0816e12,0.0,0.0,0.0,0.0,1381.7149018793518,0.0,0.0,0.0,0.0034283301945717873,2.4728070709811343,0.0,0.0,0.0,0.0,191.00729157443865,0.0
0x65c0783DE9b033d1D5D0d300349A0144AF4b7535,0.0,0.0,0.0,0.0,8.622489620819042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd5E753930dd28c5002729C45F2150B1DCDa62AeF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005416695477166172,0.23665586212627818,0.0,0.0,0.0,0.0,0.0,0.0
0x14559df3FBe66Cab6F893D8dD53F7BFE68DE9C65,0.0,0.0,0.0,0.0,308.14318237749495,746.4439408002205,0.0,0.0,4.478897347300662,0.07136035244820166,1688.96161015454,492.5970620643328,0.0,0.0,0.0,0.0
0xC09544dA6F50441c024ec150eCEDc72De558ce94,0.0,0.0,0.0,0.0,1.308517745757798,0.0,0.0,0.0,0.19789951823743174,0.0,35.36210267291702,0.0,0.0,0.0,0.0,0.0
0x3B2E298b401D1E11cE6ee82b54792CA435CE81eC,0.1267744703375728,0.0,0.0,0.0,10.024252620274964,0.0,0.0,0.0,0.0,0.0,6.183720594023176,0.0,0.0,0.0,0.0,0.0
0x82990656227e21064f63C9976013aB3181B7DB7C,0.27116286281569285,0.0,0.0,0.0,7.454871074818046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xB46EFF5b2676832DE163cC6f4761d7A4Ee055c38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005470927851947113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf157eBA689047d5D6B0aC629Bf46a62a59AD501F,0.0,0.0,0.0,0.0,686.8314012988827,0.0,0.0,0.0,0.0,0.0,1257.9887716359785,0.0,0.0,0.0,0.0,0.0
0xE41B78Ae5C2b19caf9949f38f3D49Aa3f50a8afd,0.0,0.0,0.0,0.0,69.77595635448436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8e5d30f161Ba3EbB09dc3c1F06515656af34BaA1,0.0,0.0,0.0,0.0,243.84701985407267,7.251987720190039e-06,0.0,0.0,0.0,0.2566966731950981,11.435483489667536,0.0,0.00014738854262651296,0.0,0.0,0.0
0x12Ba97026177Dcb7cc3107fE8D061f856D10909d,0.0,0.0,0.0,0.0,0.5451136612385472,0.0,0.0,0.0,0.0,0.03505353918035941,0.0,0.0,0.0,0.0,0.0,0.0
0xeAD12C6EE973E03D2d630D81eFa57F393CB9117f,0.0,0.0,0.0,0.0,2.6250465038576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x15C423E2C5E4980D556ACd3A02CcB160D0A1d03A,0.0,0.0,0.0,0.0,3.855051969696505,0.0,0.0481090316350554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.734509078978775,0.0
0x933c69a50BaB41CD9C66C911Dd8110c957c2611e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfd0862d7FF4c141bc24689d1fF3D6D92DBFefe1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010833390954332344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf3061977E324ac93e7621F397dFfc7Bc78489fd4,0.0,0.0,3.2068583338413935e-05,0.0,0.5446912638095842,0.0,0.0,0.0,0.015619094647574421,0.0,0.0004929241010160531,0.0,0.0,0.0,0.0,0.0
0xA06dd7ae30EfFCE6D0AA7fd0fE1A0cD4a1329E4D,0.0,0.0,0.0,0.0,74.49552308919203,0.0,0.0,0.0,0.0,0.0,35.95349518044501,0.0,0.0,0.0,0.0,0.0
0xFAF95953A36eD1e8f8426Ab5B7EB53dA246e3476,0.0,0.0,0.0,0.0,840.401229683857,0.0,0.0,0.0,0.0,10.75788151086403,68.87230199325874,0.0,0.0,0.0,0.0010815809994045996,0.0
0x0B013cCa6335dD62353cA60ECec9C39b5227D270,0.0,0.0,0.0,0.0,742.2913845126683,0.0,0.0,0.0,0.16086729444934023,8.933912989003664,42.883053892999285,0.0,0.0,0.0,48.01455692156492,0.0
0xC009C7ae5f3e6dF9810a8244Ed9c9e3d35B789a3,0.0,0.0,0.0,0.0,26.59623726241298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8242d744F0d94F3A3e11258d727eC093E2b4589A,0.19573433272421487,0.0,0.0,0.0,321.1354892932944,0.0,0.0,0.0,1.0063750312810227,0.0,0.0,0.0,3.131667954570653,0.0,0.0,0.0
0xff19aD332Cc5BB32703A3058C6F93ce177CFbB08,0.0,0.0,0.0,0.0,9.076890188904994,4.418600867720241,0.0,0.0,0.0561777466420262,0.0,0.026241132578001772,2.625772267948172,0.0032696531141594974,1.46579702458361,0.0,0.0
0xa53A13A80D72A855481DE5211E7654fAbDFE3526,0.0,0.0,0.0,0.0,860.467886926083,0.0,0.0,0.0,1.0146192442685111,62.5503517406786,580.0919014884327,0.0,0.04635544532341612,29.97117662194529,21.590399157720704,0.0
0x1c49F9aA2DEc3Ad25d4B3EFC29A785cf17691370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.9498939241993,0.0,0.0,0.0,0.0,0.0
0x2F07cE39C53Decae179ba5E797CE98f78e7332FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416695477166172e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1bcFE4f499DB23909a5DDc33D6E2D879531176EC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005771648124112365,0.0,0.0,1.1106917690333018,0.0,0.0,0.0,0.0
0xE2C567CD62Bc1fA94D75f0Bd7611B231aD02fA73,0.0,0.0,0.2160378929608315,0.0,0.9952796254038032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x956e4eb19fF4280ce887048Fb154d97414efF018,0.0,0.0,0.0,0.0,28.41242349802212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5197B5b062288Bbf29008C92B08010a92Dd677CD,0.0,0.0,0.0,0.0,5.34363510161117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcf27ec0AE6F3C4AFf868b2A19F8dad58CdC8730c,0.0,0.0,0.0,0.0,106.26031500055295,0.0,0.0,0.0,0.15306225597841508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xC676b41dBd9C14B49f74c0B31b3F918795d61358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa1DF7157E5eB60c4f9BcFfb6A2f725A4b6492Ca7,0.0,0.0,2577.396060019931,0.0,0.0,29197.120856141773,596.0910761431105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3919.601194629362
0x158079Ee67Fce2f58472A96584A73C7Ab9AC95c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xE6f6f9492098AAd009faA3F9b84F35C0b6eE7F3c,0.0,0.0,0.0,48.649502258047065,11454.174172979858,0.0,0.0,0.0,0.0,766.9833369209247,2230.0980144909577,0.0,0.0,0.0,0.0,0.0
0x815721A8b174A18AEC0c434706C289b08230f3EA,0.0,0.0,0.0,0.0,122.95214890738872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x866CD0283408283d159a36B6Bc6EC2D7E0143deC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.897101717833873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd2a24131A564f00ebdA75b34fC6fd5D91Bc32693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856712534856443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xB631651cB570bA0C0D696bD5E4860cbD214f20a0,0.0,0.0,0.0,0.0,503.20437999877026,0.0,0.0,0.0,22.160607997594653,0.0,0.0,0.0,0.0,0.0,1.8609842742387133,0.0
0x19360799a15730fAc556088793895aa7650EE442,0.2617029237374418,0.0,7.6860632884678495,0.0,59.64256313368951,506.4998214715707,0.10901278370288853,0.0,4.036355959711541,0.0,157.82058764210754,1.7267284145363666,32.66804967113508,0.0,0.0,0.0
0x124E1FafCadc2c017a17B4bBBBfFF3867b7dEE35,0.0,0.0,0.0,0.0,63.24719443183934,0.0,0.0,0.0,0.043327883741754794,0.0,0.04372965663488605,0.0,0.0,0.0,66.40867891006592,0.0
0xcb59dB511a5922303cc867E2853D5caD72698dEB,0.03906063723386638,0.0,0.05063384356714779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35919533226784833,0.0,0.09035693392407448,0.0,0.0,0.0
0x9DE91512807A33D1DF1d7Ad07a99b220ed719269,0.0,0.0,0.0,0.0,112.78587262727541,0.0,0.0,0.0,0.3507369478403885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x419E0D48A5d64E90205d1C28EdcB7FAb04a0A88d,0.0,0.0,0.0,0.0,2557.678396584487,0.0,0.0,0.0,0.0,0.17016288942284274,0.0,0.0073018992736349824,0.0,0.0,0.0,0.0
0x5DA581400C1A404811aB251680E24Eb73F679F18,0.0,0.0,0.0,0.0,3131.085509566704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47853804244147,0.0
0x7f9095575034Fadc9BCAEb29C5157C9C6A8D89ba,18.664727481080607,0.0,89.27021082393752,0.0,0.0,0.0,0.0,0.0,13.433456176972323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa6e8E242A6bBdB87765Edb408530348b4f51030b,0.0,0.0,0.0,0.0,459.4789578869797,0.0,0.0,0.0,0.011537078725240896,0.0,0.0,0.0,0.0,0.0,10.343639591115977,0.0
